id,series,name,codes,sizes,pdf,hidden,local
1021,TM1 ADVANCE SERIES,Road Hump Ahead (Multi-Message Sign ONLY) (Replaces T1-SA129M),TM1-38A,600x600,Y,False,Original PDFs/1021.pdf
1330,TM1 ADVANCE SERIES,Signal Works Ahead (Multi-Message Sign ONLY),TM1-39A,600x600,N,False,
1331,TM1 ADVANCE SERIES,Line Marking Ahead (Multi-Message Sign ONLY),TM1-40A,600x600,N,False,
1332,TM1 ADVANCE SERIES,Mowing Ahead (Multi-Message Sign ONLY),TM1-41A,600x600,N,False,
1333,TM1 ADVANCE SERIES,Tram Works Ahead (Multi-Message Sign ONLY),TM1-42A,600x600,N,False,
1120,TM1 ADVANCE SERIES,Road Closed Ahead (Multi-Message Sign ONLY) (Replaces T1-SA134M),TM1-43A,600x600,Y,False,Original PDFs/1120.pdf
1334,TM1 ADVANCE SERIES,Road Closed Ahead (Multi-Message Sign ONLY),TM1-43C,1200x600,N,False,
1335,TM1 ADVANCE SERIES,Burning Off Ahead (Multi-Message Sign ONLY),TM1-44A,600x600,N,False,
1336,TM1 ADVANCE SERIES,Burning Off Ahead (Multi-Message Sign ONLY),TM1-44C,1200x600,N,False,
1337,TM1 ADVANCE SERIES,Traffic Incident Ahead (Multi-Message Sign ONLY),TM1-45A,600x600,N,False,
1338,TM1 ADVANCE SERIES,Burning Off Ahead (Multi-Message Sign ONLY),TM1-45C,1200x600,N,False,
1339,TM1 ADVANCE SERIES,Queued Traffic Ahead (Multi-Message Sign ONLY),TM1-46A,600x600,Y,False,Original PDFs/1339.pdf
1340,TM1 ADVANCE SERIES,Queued Traffic Symbol (Multi-Message Sign ONLY),TM1-47A,600x600,Y,False,Original PDFs/1340.pdf
1341,TM1 ADVANCE SERIES,Road Side Hazard (Multi-Message Sign ONLY),TM1-49A,600x600,N,False,
1342,TM1 ADVANCE SERIES,Watch For Wandering Animals (Multi-Message Sign ONLY),TM1-50A,600x600,N,False,
1343,TM1 ADVANCE SERIES,Ahead (Multi-Message Sign ONLY),TM1-51B,1200x300,N,False,
977,TM1 ADVANCE SERIES,Traffic Hazard (Multi-Message Sign ONLY),TM1-SA10B,1200x300,Y,False,Original PDFs/977.pdf
1147,TM1 ADVANCE SERIES,'xxx' m Ahead (Multi-Message Sign ONLY),TM1-SA140B,1200x300,Y,False,Original PDFs/1147.pdf
1148,TM1 ADVANCE SERIES,Merge 'xxx' m Ahead (Multi-Message Sign ONLY),TM1-SA141B,1200x300,Y,False,Original PDFs/1148.pdf
1234,TM1 ADVANCE SERIES,Bicycle Detour Ahead,TM1-SA145A,600x600,Y,False,Original PDFs/1234.pdf
1265,TM1 ADVANCE SERIES,Drive Carefully (Multi-Message Sign ONLY),TM1-SA147B,1200x300,Y,False,Original PDFs/1265.pdf
1275,TM1 ADVANCE SERIES,Expect Delays 'xx' min (Multi-Message Sign ONLY),TM1-SA149A,600x600,Y,False,Original PDFs/1275.pdf
1276,TM1 ADVANCE SERIES,Use Alt Route (Multi-Message Sign ONLY),TM1-SA150A,600x600,Y,False,Original PDFs/1276.pdf
1061,TM2 POSITION SERIES,Road Closed  (Multi-Message Sign ONLY) (previously black/yellow - may be used until 31 December 2021),TM2-4B,1200x300,Y,False,Original PDFs/1061.pdf
1062,TM2 POSITION SERIES,Road Closed  (Multi-Message Sign ONLY) (previously black/yellow - may be used until 31 December 2021),TM2-4C,1200x600,Y,False,Original PDFs/1062.pdf
989,TM2 POSITION SERIES,End Roadwork (Multi-Message Sign ONLY),TM2-17A,600x600,Y,False,Original PDFs/989.pdf
1307,TM2 POSITION SERIES,End Roadwork (Multi-Message Sign ONLY),TM2-17C,1200x600,N,False,
1458,TM2 POSITION SERIES,End Roadwork,TM2-17B,1200x300,Y,False,Original PDFs/1458.pdf
975,TM2 POSITION SERIES,End Detour (Multi-Message Sign ONLY),TM2-23C,1200x600,Y,False,Original PDFs/975.pdf
1097,TM2 POSITION SERIES,Two Way Traffic Lane Status (Multi-Message Sign ONLY),TM2-24A,600x600,Y,False,Original PDFs/1097.pdf
974,TM2 POSITION SERIES,Trucks (Symbolic) (Multi-Message Sign ONLY),TM2-25A,600x600,Y,False,Original PDFs/974.pdf
1344,TM2 POSITION SERIES,Roadwork (Multi-Message Sign ONLY),TM2-26A,600x600,N,False,
1345,TM2 POSITION SERIES,Roadwork (Multi-Message Sign ONLY),TM2-26B,1200x300,N,False,
1346,TM2 POSITION SERIES,Roadwork (Multi-Message Sign ONLY),TM2-26C,1200x600,N,False,
1347,TM2 POSITION SERIES,Bridgework (Multi-Message Sign ONLY),TM2-27A,600x600,N,False,
1348,TM2 POSITION SERIES,Bridgework (Multi-Message Sign ONLY),TM2-27B,1200x300,N,False,
1349,TM2 POSITION SERIES,Bridgework (Multi-Message Sign ONLY),TM2-27C,1200x600,N,False,
1350,TM2 POSITION SERIES,End Bridgework (Multi-Message Sign ONLY),TM2-28A,600x600,N,False,
1068,TM2 POSITION SERIES,Trenching Works (Multi-Message Sign ONLY) (Replaces T4-SA104-1M),TM2-29B,1200x300,Y,False,Original PDFs/1068.pdf
1069,TM2 POSITION SERIES,Trenching Works (Multi-Message Sign ONLY) (Replaces T4-SA104-2M),TM2-29A,600x600,Y,False,Original PDFs/1069.pdf
1351,TM2 POSITION SERIES,Mowing (Multi-Message Sign ONLY),TM2-30B,1200x300,N,False,
1072,TM2 POSITION SERIES,Litter Collection (Multi-Message Sign ONLY) (Replaces T4-SA106-1M),TM2-31B,1200x300,Y,False,Original PDFs/1072.pdf
1073,TM2 POSITION SERIES,Litter Collection (Multi-Message Sign ONLY) (Replaces T4-SA106-2M),TM2-31A,600x600,Y,False,Original PDFs/1073.pdf
1064,TM2 POSITION SERIES,Utility Repairs (Multi-Message Sign ONLY) (Replaces T4-SA102-1M),TM2-32B,1200x300,Y,False,Original PDFs/1064.pdf
1065,TM2 POSITION SERIES,Utility Repairs (Multi-Message Sign ONLY) (Replaces T4-SA102-2M),TM2-32A,600x600,Y,False,Original PDFs/1065.pdf
1066,TM2 POSITION SERIES,Emergency Works (Multi-Message Sign ONLY) (Replaces T4-SA103-1M),TM2-33B,1200x300,Y,False,Original PDFs/1066.pdf
1067,TM2 POSITION SERIES,Emergency Works (Multi-Message Sign ONLY) (Replaces T4-SA103-2M),TM2-33A,600x600,Y,False,Original PDFs/1067.pdf
1328,TM2 POSITION SERIES,Survey Works (Multi-Message Sign ONLY) (Replaces T1-SA110M),TM2-34A,600x600,Y,False,Original PDFs/1328.pdf
1352,TM2 POSITION SERIES,Surveyors (Multi-Message Sign ONLY),TM2-35B,1200x300,N,False,
1076,TM2 POSITION SERIES,Road Plates In Use (Multi-Message Sign ONLY) (Replaces T4-SA108-1M),TM2-36C,1200x600,Y,False,Original PDFs/1076.pdf
1077,TM2 POSITION SERIES,Road Plates In Use (Multi-Message Sign ONLY) (Replaces T4-SA108-2M),TM2-36A,600x600,Y,False,Original PDFs/1077.pdf
1353,TM2 POSITION SERIES,Powerline Works (Multi-Message Sign ONLY),TM2-37A,600x600,Y,False,Original PDFs/1353.pdf
1354,TM2 POSITION SERIES,Powerline Works (Multi-Message Sign ONLY),TM2-37C,1200x600,N,False,
1355,TM2 POSITION SERIES,On Ramp (Multi-Message Sign ONLY),TM2-38A,600x600,N,False,
1356,TM2 POSITION SERIES,On Ramp (Multi-Message Sign ONLY),TM2-38B,1200x600,N,False,
1357,TM2 POSITION SERIES,Merge Left (Multi-Message Sign ONLY),TM2-39A,600x600,N,False,
1358,TM2 POSITION SERIES,Merge Left (Multi-Message Sign ONLY),TM2-39B,1200x300,N,False,
1359,TM2 POSITION SERIES,Merge Right (Multi-Message Sign ONLY),TM2-40A,600x600,N,False,
1360,TM2 POSITION SERIES,Merge Right (Multi-Message Sign ONLY),TM2-40B,1200x300,N,False,
1361,TM2 POSITION SERIES,Local Access Only (Multi-Message Sign ONLY),TM2-41A,600x600,N,False,
1362,TM2 POSITION SERIES,Slow Moving Vehicle (Multi-Message Sign ONLY),TM2-42A,600x600,N,False,
1363,TM2 POSITION SERIES,Changed Traffic Conditions (Multi-Message Sign ONLY),TM2-44A,600x600,N,False,
1364,TM2 POSITION SERIES,Oversize Vehicle (Multi-Message Sign ONLY),TM2-45A,600x600,N,False,
1365,TM2 POSITION SERIES,Heavy Vehicles (Multi-Message Sign ONLY),TM2-46A,600x600,N,False,
1366,TM2 POSITION SERIES,High Vehicles (Multi-Message Sign ONLY),TM2-47A,600x600,N,False,
1367,TM2 POSITION SERIES,Signals Not Operating Symbolic (Multi-Message Sign ONLY),TM2-48A,600x600,N,False,
1368,TM2 POSITION SERIES,Signals Not In Use (Multi-Message Sign ONLY),TM2-49A,600x600,N,False,
1369,TM2 POSITION SERIES,Signals Under Repair (Multi-Message Sign ONLY),TM2-50A,600x600,N,False,
1020,TM2 POSITION SERIES,Road Hump (Multi-Message Sign ONLY) (Replaces T1-SA130M),TM2-51A,600x600,Y,False,Original PDFs/1020.pdf
1237,TM2 POSITION SERIES,Boom Barrier (Multi-Message sign ONLY) (Replaces T1-SA146M),TM2-52A,600x600,Y,False,Original PDFs/1237.pdf
1124,TM2 POSITION SERIES,Keep Tracks Clear (Multi-Message Sign ONLY) (Replaces T1-SA124M),TM2-53A,600x600,Y,False,Original PDFs/1124.pdf
1172,TM2 POSITION SERIES,Tram Only (Multi-Message Sign ONLY) (Replaces T1-SA142M),TM2-54A,600x600,Y,False,Original PDFs/1172.pdf
1370,TM2 POSITION SERIES,Tram Works (Multi-Message Sign ONLY),TM2-55A,600x600,N,False,
1176,TM2 POSITION SERIES,End Tram Works (Multi-Message sign ONLY) (Replaces T2-SA55M),TM2-56A,600x600,Y,False,Original PDFs/1176.pdf
1371,TM2 POSITION SERIES,For Roadwork Enquiries (Multi-Message Sign ONLY),TM2-57C,1200x600,N,False,
1427,TM2 POSITION SERIES,Road Closed  (Multi-Message Sign ONLY) (previously black/yellow - may be used until 31 December 2021),TM2-SA4A,600x600,Y,False,Original PDFs/1427.pdf
1439,TM2 POSITION SERIES,Driveway Access (Multi-Message Sign ONLY),TM2-SA101A,600x600,Y,False,Original PDFs/1439.pdf
1101,TM2 POSITION SERIES,End (Multi-Message Sign ONLY),TM2-SA106A,600x600,Y,False,Original PDFs/1101.pdf
1428,TM2 POSITION SERIES,End (Multi-Message Sign ONLY),TM2-SA106C,1200x600,Y,False,Original PDFs/1428.pdf
1074,TM2 POSITION SERIES,Road Inspection (Multi-Message Sign ONLY),TM2-SA107B,1200x300,Y,False,Original PDFs/1074.pdf
1075,TM2 POSITION SERIES,Road Inspection (Multi-Message Sign ONLY),TM2-SA107A,600x600,Y,False,Original PDFs/1075.pdf
1092,TM2 POSITION SERIES,Weed Control (Multi-Message Sign ONLY),TM2-SA110B,1200x300,Y,False,Original PDFs/1092.pdf
1093,TM2 POSITION SERIES,Weed Control (Multi-Message Sign ONLY),TM2-SA110A,600x600,Y,False,Original PDFs/1093.pdf
1095,TM2 POSITION SERIES,Tree Planting (Multi-Message Sign Only),TM2-SA111B,1200x300,Y,False,Original PDFs/1095.pdf
1096,TM2 POSITION SERIES,Tree Planting (Multi-Message Sign Only),TM2-SA111A,600x600,Y,False,Original PDFs/1096.pdf
1457,TM2 POSITION SERIES,Business And Residential Traffic Only,TM2-SA112A,600x600,Y,False,Original PDFs/1457.pdf
1464,TM2 POSITION SERIES,Do not queue over driveways,TM2-SA113A,600x600,Y,False,Original PDFs/1464.pdf
1463,TM2 POSITION SERIES,Do not queue over driveways,TM2-SA114,1200x600,Y,False,Original PDFs/1463.pdf
973,TM3 ROAD CONDITION SERIES,Slippery (Multi-Message Sign ONLY),TM3-3A,600x600,Y,False,Original PDFs/973.pdf
972,TM3 ROAD CONDITION SERIES,Soft Edges (Multi-Message Sign ONLY),TM3-6A,600x600,Y,False,Original PDFs/972.pdf
1314,TM3 ROAD CONDITION SERIES,Soft Edges (Multi-Message Sign ONLY),TM3-6B,1200x300,Y,False,Original PDFs/1314.pdf
971,TM3 ROAD CONDITION SERIES,Rough Surface (Multi-Message Sign ONLY),TM3-7A,600x600,Y,False,Original PDFs/971.pdf
1315,TM3 ROAD CONDITION SERIES,Rough Surface (Multi-Message Sign ONLY),TM3-7B,1200x300,Y,False,Original PDFs/1315.pdf
970,TM3 ROAD CONDITION SERIES,Loose Stones (Symbolic) (Multi-Message Sign ONLY),TM3-9A,600x600,Y,False,Original PDFs/970.pdf
1319,TM3 ROAD CONDITION SERIES,New Work No Lines Marked (Multi-Message Sign ONLY),TM3-11C,1200x600,Y,False,Original PDFs/1319.pdf
1320,TM3 ROAD CONDITION SERIES,No Lines Do Not Overtake Unless Safe (Multi-Message Sign ONLY),TM3-12C,1200x600,Y,False,Original PDFs/1320.pdf
969,TM3 ROAD CONDITION SERIES,Gravel Road (Multi-Message Sign ONLY),TM3-13A,600x600,Y,False,Original PDFs/969.pdf
1317,TM3 ROAD CONDITION SERIES,Gravel Road (Multi-Message Sign ONLY),TM3-13B,1200x300,Y,False,Original PDFs/1317.pdf
967,TM3 ROAD CONDITION SERIES,Loose Surface (Multi-Message Sign ONLY),TM3-14B,1200x300,Y,False,Original PDFs/967.pdf
968,TM3 ROAD CONDITION SERIES,Loose Surface (Multi-Message Sign ONLY),TM3-14A,600x600,Y,False,Original PDFs/968.pdf
1181,TM3 ROAD CONDITION SERIES,'xx' km/h (Multi-Message Sign ONLY),TM3-16-1A,600x600,Y,False,Original PDFs/1181.pdf
1374,TM3 ROAD CONDITION SERIES,No Lines (Multi-Message Sign ONLY),TM3-17A,600x600,N,False,
1375,TM3 ROAD CONDITION SERIES,Line Marking (Multi-Message Sign ONLY),TM3-18A,600x600,N,False,
1376,TM3 ROAD CONDITION SERIES,Line Marking (Multi-Message Sign ONLY),TM3-18B,1200x300,N,False,
1377,TM3 ROAD CONDITION SERIES,Loose Stones (Multi-Message Sign ONLY),TM3-19B,1200x600,N,False,
1378,TM3 ROAD CONDITION SERIES,Wet Bitumen (Multi-Message Sign ONLY),TM3-20A,600x600,N,False,
1379,TM3 ROAD CONDITION SERIES,Water Over Road (Multi-Message Sign ONLY),TM3-21A,600x600,N,False,
1380,TM3 ROAD CONDITION SERIES,Due To Flooding (Multi-Message Sign ONLY),TM3-22B,1200x300,N,False,
1381,TM3 ROAD CONDITION SERIES,Fallen Rocks (Multi-Message Sign ONLY),TM3-23B,1200x600,N,False,
1382,TM3 ROAD CONDITION SERIES,Road Flooded (Multi-Message Sign ONLY),TM3-24A,600x600,N,False,
945,TM3 ROAD CONDITION SERIES,Deep Edge Drop (Multi-Message Sign ONLY) (Replaces T3-SA101-2M),TM3-25A,600x600,Y,False,Original PDFs/945.pdf
944,TM3 ROAD CONDITION SERIES,Deep Edge Drop (Multi-Message Sign ONLY),TM3-SA25B,1200x300,Y,False,Original PDFs/944.pdf
1031,TM3 ROAD CONDITION SERIES,Wet Paint On Road (Multi-Message Sign ONLY),TM3-SA101C,1200x600,Y,False,Original PDFs/1031.pdf
946,TM3 ROAD CONDITION SERIES,Deep Edge Drop (Symbolic) (Multi-Message Sign ONLY) refer TES16542 for larger size,TM3-SA102A,600x600,Y,False,Original PDFs/946.pdf
1027,TM3 ROAD CONDITION SERIES,Road Surfacing (Multi-Message Sign ONLY),TM3-SA103B,1200x300,Y,False,Original PDFs/1027.pdf
1028,TM3 ROAD CONDITION SERIES,Road Surfacing (Multi-Message Sign ONLY),TM3-SA103A,600x600,Y,False,Original PDFs/1028.pdf
1029,TM3 ROAD CONDITION SERIES,Kerbing Repairs (Multi-Message Sign ONLY),TM3-SA104B,1200x300,Y,False,Original PDFs/1029.pdf
1030,TM3 ROAD CONDITION SERIES,Kerbing Repairs (Multi-Message Sign ONLY),TM3-SA104A,600x600,Y,False,Original PDFs/1030.pdf
1447,TM3 ROAD CONDITION SERIES,New Surface (Multi-Message Sign ONLY),TM3-SA105B,1200x300,Y,False,Original PDFs/1447.pdf
1429,TM3 ROAD CONDITION SERIES,No Lines Marked (Multi-Message Sign ONLY),TM3-SA106A,600x600,Y,False,Original PDFs/1429.pdf
1430,TM3 ROAD CONDITION SERIES,No Lines Marked (Multi-Message Sign ONLY),TM3-SA106B,1200x300,Y,False,Original PDFs/1430.pdf
1431,TM3 ROAD CONDITION SERIES,No Lines Marked (Multi-Message Sign ONLY),TM3-SA106C,1200x600,Y,False,Original PDFs/1431.pdf
1326,TM4 SPECIAL HAZARD SERIES,End Blasting Area (Multi-Message Sign ONLY),TM4-3C,1200x600,N,False,
1195,TM4 SPECIAL HAZARD SERIES,Powerline Works In Progress (Multi-Message Sign ONLY),TM4-5C,1200x600,N,False,
1186,TM4 SPECIAL HAZARD SERIES,Smoke Hazard (Multi-Message Sign ONLY) (Replaces T4-6M),TM4-6A,600x600,Y,False,Original PDFs/1186.pdf
1383,TM4 SPECIAL HAZARD SERIES,Smoke Hazard (Multi-Message Sign ONLY),TM4-6B,1200x600,N,False,
1266,TM4 SPECIAL HAZARD SERIES,UHF Channel (Multi-Message Sign ONLY) (Replaces T1-SA148M),TM4-8B,1200x300,Y,False,Original PDFs/1266.pdf
1384,TM4 SPECIAL HAZARD SERIES,UHF Channel (Multi-Message Sign ONLY),TM4-8A,600x600,N,False,
1385,TM4 SPECIAL HAZARD SERIES,Bush Fire (Multi-Message Sign ONLY),TM4-9A,600x600,N,False,
1386,TM4 SPECIAL HAZARD SERIES,Bush Fire (Multi-Message Sign ONLY),TM4-9B,1200x300,N,False,
1387,TM4 SPECIAL HAZARD SERIES,Hazardous Material (Multi-Message Sign ONLY),TM4-10A,600x600,N,False,
1446,TM4 SPECIAL HAZARD SERIES,Covid-19 Testing (Multi-Message Sign ONLY),TM4-SA101A,600x600,Y,False,Original PDFs/1446.pdf
1083,TM4 SPECIAL HAZARD SERIES,DAMAGED BARRIER (Multi-Message Sign ONLY),TM4-SA109B,1200x300,Y,False,Original PDFs/1083.pdf
1084,TM4 SPECIAL HAZARD SERIES,DAMAGED BARRIER (Multi-Message Sign ONLY),TM4-SA109A,600x600,Y,False,Original PDFs/1084.pdf
1187,TM4 SPECIAL HAZARD SERIES,Prescribed Burn (Multi-Message Sign ONLY),TM4-SA112B,1200x300,Y,False,Original PDFs/1187.pdf
1452,TM4 SPECIAL HAZARD SERIES,COVID-19 Testing Queues (Multi-Message Sign ONLY),TM4-SA113A,600x600,Y,False,Original PDFs/1452.pdf
1453,TM4 SPECIAL HAZARD SERIES,COVID-19 Traffic Only (Multi-Message ONLY),TM4-SA114A,600x600,Y,False,Original PDFs/1453.pdf
1461,TM4 SPECIAL HAZARD SERIES,No queuing for covid-19 testing,TM4-SA115A,600x900,Y,False,Original PDFs/1461.pdf
1466,T4 SPECIAL HAZARD SERIES,Rat Collection Point,TM4-SA116C,1200x600,Y,False,Original PDFs/1466.pdf
1465,TM4 SPECIAL HAZARD SERIES,Rat pick up point (Multi-Message ONLY),TM4-SA117A,600x600,Y,False,Original PDFs/1465.pdf
1565,TM4 SPECIAL HAZARD SERIES,Rabbit Control (Multi-Message Sign ONLY),TM4-SA118A,600x600,Y,False,Original PDFs/1565.pdf
952,TM5 TRAFFIC DIVERSION SERIES,< Detour (Multi-Message Sign ONLY) (Left or Right or Straight),TM5-1B,1200x300,Y,False,Original PDFs/952.pdf
1312,TM5 TRAFFIC DIVERSION SERIES,Detour Marker (Multi-Message Sign ONLY),TM5-6A,600x600,N,False,
