category,id,rule,code,motsam,title,updated,heading,dimensions,colours,files,local
Guide,921,A11-1,GA11,none,Advance direction locality turn left,26 July 2022,,a 1500 Rectangle sized to suit message b 500 Rectangle sized to suit message r 60 c 40 d 50 Type Locality Series Mod E 120 Type TURN LEFT & NUMERALS 100D 'm' Transport D Med x=65,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GA11-Advance-Direction-Locality-Turn-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GA11-Advance-Direction-Locality-Turn-Left-non-labelled.gif,Original EPS/Guide/GA11-Advance-Direction-Locality-Turn-Left.eps
Guide,922,A11-1,GA12,none,Advance direction locality turn right,26 July 2022,,a 1500 Rectangle sized to suit message b 500 Rectangle sized to suit message r 60 c 40 d 50 Type Locality Series Mod E 120 Type TURN LEFT & NUMERALS 100D m' Transport D Med x=65,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GA12-Advance-Direction-Locality-Turn-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GA12-Advance-Direction-Locality-Turn-Right-non-labelled.gif,Original EPS/Guide/GA12-Advance-Direction-Locality-Turn-Right.eps
Guide,944,A12-1,GLW,none,"Advance lane designation - word message - L, R or other",17 January 2017,,a 1200 Rectangle sized to suit message b 500 Rectangle sized to suit message r 60 c 40 d 50 Type Locality Series Mod E 120 Type LEFT LANE 100D,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GLW-Advance-Lane-Designation.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GLW-Advance-Lane-Designation-no-labels.gif,Original EPS/Guide/GLW-Advance-Lane-Designation.eps | Original EPS/Guide/GLW-Advance-Lane-Designation-no-labels.gif
Guide,946,A12-3A,GLE1,none,Advance lane direction - EXIT ONLY supplement,19 December 2016,,a 1700 Rectangle sized to suit message b 400 r 60 c To match width of main sign Type 200D,Background: yellow (R) Border: white (R) Legend: black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GLE1-Advance-Lane-Direction-Exit-Only-Supplement.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GLE1-Advance-Lane-Direction-Exit-Only-Supplement-no-labels.gif,Original EPS/Guide/GLE1-Advance-Lane-Direction-Exit-Only-Supplement.eps | Original EPS/Guide/GLE1-Advance-Lane-Direction-Exit-Only-Supplement-no-labels.gif
Guide,947,A12-3B,GLE2,none,Advance lane direction - EXIT [arrow] ONLY supplement,19 December 2016,,a 2100 Rectangle sized to suit message b 400 r 60 c To match width of main sign d : Arrow type D 220 wide e : Arrow shaft 60 Type 250D,Background: yellow (R) Border: white (R) Legend: black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GLE2-Advance-Lane-Direction-Exit-Arrow-Only-Supplement.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GLE2-Advance-Lane-Direction-Exit-Arrow-Only-Supplement-no-labels.gif,Original EPS/Guide/GLE2-Advance-Lane-Direction-Exit-Arrow-Only-Supplement.eps | Original EPS/Guide/GLE2-Advance-Lane-Direction-Exit-Arrow-Only-Supplement-no-labels.gif
Guide,1243,12-2,GLA,none,Advance lane direction – overhead downward facing arrow,15 November 2023,,a: 1000 Rectangle sized to suit message b: 600 Rectangle sized to suit message r: 60 c: 40 d: 70 e: Arrow type E 320 wide g: Arrow shaft 65 Type Locality: Series Mod E 120,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GLA-Advance-Lane-Direction-Overhead-Down-Arrow-v3.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GLA-Advance-Lane-Direction-Overhead-Down-Arrow-non-labelled-v2.gif,Original EPS/Guide/GLA-Advance-Lane-Direction-Overhead-Down-Arrow-v3.eps
Guide,948,A15-1,GC11,CD,Confirmation direction - 1 location,17 January 2017,,a 1600 Rectangle sized to suit message b 650 Rectangle sized to suit message r 60 c 40 d 250 x 250 e 70 Type Locality Series Mod E 120 Type 'km' Series Mod E 105,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GC11-Confirmation-Direction-1-Location.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GC11-Confirmation-Direction-1-Location-no-labels.gif,Original EPS/Guide/GC11-Confirmation-Direction-1-Location.eps | Original EPS/Guide/GC11-Confirmation-Direction-1-Location-no-labels.gif
Guide,949,A15-1,GC12,CD,Confirmation direction - 2 locations,17 January 2017,,a 1750 Rectangle sized to suit message b 850 Rectangle sized to suit message r 60 c 40 d 250 x 250 e 70 f 100 minimum Type Locality Series Mod E 120 Type 'km' Series Mod E 105,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GC12-Confirmation-Direction-2-Location.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GC12-Confirmation-Direction-2-Location-no-labels.gif,Original EPS/Guide/GC12-Confirmation-Direction-2-Location.eps | Original EPS/Guide/GC12-Confirmation-Direction-2-Location-no-labels.gif
Guide,950,A15-1,GC13,CD,Confirmation direction - 3 locations,17 January 2017,,a 1850 Rectangle sized to suit message b 1100 Rectangle sized to suit message r 60 c 40 d 250 x 250 e 70 f 100 minimum Type Locality Series Mod E 120 Type 'km' Series Mod E 105,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GC13-Confirmation-Direction-3-Location.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GC13-Confirmation-Direction-3-Location-no-labels.gif,Original EPS/Guide/GC13-Confirmation-Direction-3-Location.eps | Original EPS/Guide/GC13-Confirmation-Direction-3-Location-no-labels.gif
Guide,951,A15-1,GC1N,none,Confirmation direction - N locations,17 January 2017,,Width 2200 Rectangle sized to suit message Height 1300 Rectangle sized to suit message r 60 c 40 d 250 x 250 e 70 f 100 minimum Type Locality Series Mod E 120 Type 'km' Series Mod E 105,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GC1N-Confirmation-Direction-N-Location.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GC1N-Confirmation-Direction-N-Location-no-labels.gif,Original EPS/Guide/GC1N-Confirmation-Direction-N-Location.eps | Original EPS/Guide/GC1N-Confirmation-Direction-N-Location-no-labels.gif
Guide,952,A15-2,GCU1,none,Confirmation direction cycle route – 1 location,17 January 2017,,a 300 b 350 r 20 c 10 Top blue panel 300 x 220 Cycle Symbol (Top panel) 250 x 160 Type Localities (Bottom panel) 40 Tpt Med ( x=20 ),"Background: Top panel blue (R) , bottom panel white (R) Border: blue (R) Legend: blue (R) white (R)",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GCU1-Confirmation-Direction-Cycle-Route-1-Location.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GCU1-Confirmation-Direction-Cycle-Route-1-Location-no-labels.gif,Original EPS/Guide/GCU1-Confirmation-Direction-Cycle-Route-1-Location.eps | Original EPS/Guide/GCU1-Confirmation-Direction-Cycle-Route-1-Location-no-labels.gif
Guide,953,A15-2,GCU2,none,Confirmation direction cycle route – 2 locations,17 January 2017,,a 300 b 350 r 20 c 10 d 20 e 15 minimum Top blue panel 300 x 220 Cycle Symbol (Top panel) 250 x 160 Type Localities (Bottom panel) 40 Tpt Med ( x=20 ),"Background: Top panel blue (R) , bottom panel white (R) Border: blue (R) Legend: blue (R) white (R)",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GCU2-Confirmation-Direction-Cycle-Route-2-Location.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GCU2-Confirmation-Direction-Cycle-Route-2-Location-no-labels.gif,Original EPS/Guide/GCU2-Confirmation-Direction-Cycle-Route-2-Location.eps | Original EPS/Guide/GCU2-Confirmation-Direction-Cycle-Route-2-Location-no-labels.gif
Guide,954,A15-2,GCU3,none,Confirmation direction cycle route – 3 locations,17 January 2017,,a 300 b 450 r 20 c 10 d 20 e 15 minimum Top blue panel 300 x 220 Cycle Symbol (Top panel) 250 x 160 Type Localities (Bottom panel) 40 Tpt Med ( x=20 ),"Background: Top panel blue (R) , bottom panel white (R) Border: blue (R) Legend: blue (R) white (R)",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GCU3-Confirmation-Direction-Cycle-Route-3-Location.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GCU3-Confirmation-Direction-Cycle-Route-3-Location-no-labels.gif,Original EPS/Guide/GCU3-Confirmation-Direction-Cycle-Route-3-Location.eps | Original EPS/Guide/GCU3-Confirmation-Direction-Cycle-Route-3-Location-no-labels.gif
Guide,955,A15-2,GCUN,none,Confirmation direction cycle route – N locations,17 January 2017,,a 300 b 450 r 20 c 10 d 20 e 15 minimum Top blue panel 300 x 220 Cycle Symbol (Top panel) 250 x 160 Type Localities (Bottom panel) 40 Tpt Med ( x=20 ),"Background: Top panel blue (R) , bottom panel white (R) Border: blue (R) Legend: blue (R) white (R)",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GCUN-Confirmation-Direction-Cycle-Route-N-Location.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GCUN-Confirmation-Direction-Cycle-Route-N-Location-no-labels.gif,Original EPS/Guide/GCUN-Confirmation-Direction-Cycle-Route-N-Location.eps | Original EPS/Guide/GCUN-Confirmation-Direction-Cycle-Route-N-Location-no-labels.gif
Guide,1187,A51-1,AU61,none,Cycle Route Advance Direction - Primary Route,17 October 2022,,,Legend : Blue (R) Background : Blue (R) and White (R) Note: The lilac coloured square indicates location of optional route symbol when used; when not used omit the lilac square reducing the height or width of the sign as appropriate.,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-1-Cycle-Route-Advance-Direction-Primary-Route3.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-1-Cycle-Route-Advance-Direction-Primary-Route2.png,Original EPS/Guide/A51-1-Cycle-Route-Advance-Direction-Primary-Route3.eps
Guide,1188,A51-2,AU62,None,Cycle route advance direction map – primary route,17 October 2022,,,Legend : Blue (R) Background : Blue (R) and White (R) Note: The lilac coloured square indicates location of optional route symbol when used; when not used omit the lilac square reducing the height or width of the sign as appropriate.,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-2-Cycle-Route-Advance-Direction-Map-Primary-Route.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-2-Cycle-Route-Advance-Direction-Map-Primary-Route.png,Original EPS/Guide/A51-2-Cycle-Route-Advance-Direction-Map-Primary-Route.eps
Guide,1194,A51-8,AU68,none,Cycle route confirmation direction – primary route,17 October 2022,,,Legend : Blue (R) Background : Blue (R) and White (R) Note: The lilac coloured square indicates location of optional route symbol when used; when not used omit the lilac square reducing the height or width of the sign as appropriate.,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-8-Cycle-Route-Confirmation-Direction-Primary-Route.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-8-Cycle-Route-Confirmation-Direction-Primary-Route.png,Original EPS/Guide/A51-8-Cycle-Route-Confirmation-Direction-Primary-Route.eps
Guide,1191,A51-5,AU65,none,Cycle route direction – primary route,17 October 2022,,,Legend : Blue (R) Background : Blue (R) and White (R) Note: The lilac coloured square indicates location of optional route symbol when used; when not used omit the lilac square reducing the height or width of the sign as appropriate.,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-5-Cycle-Route-Direction-Primary-Route.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-5-Cycle-Route-Direction-Primary-Route.png,Original EPS/Guide/A51-5-Cycle-Route-Direction-Primary-Route.eps
Guide,1190,A51-4,AU64,None,Cycle route intersection direction arrow – local route,17 October 2022,,,Legend : Blue (R) Background : Blue (R) and White (R) Note: The lilac coloured square indicates location of optional route symbol when used; when not used omit the lilac square reducing the height or width of the sign as appropriate.,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-4-Cycle-Route-Intersection-Direction-Arrow-Local-Route.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-4-Cycle-Route-Intersection-Direction-Arrow-Local-Route.png,Original EPS/Guide/A51-4-Cycle-Route-Intersection-Direction-Arrow-Local-Route.eps
Guide,1189,A51-3,AU63,None,Cycle route intersection direction – primary route,17 October 2022,,,Legend : Blue (R) Background : Blue (R) and White (R) Cycle route intersection direction – primary route Note: The lilac coloured square indicates location of optional route symbol when used; when not used omit the lilac square reducing the height or width of the sign as appropriate.,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-3-Cycle-Route-Intersection-Direction-Primary-Route.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-3-Cycle-Route-Intersection-Direction-Primary-Route.png,Original EPS/Guide/A51-3-Cycle-Route-Intersection-Direction-Primary-Route.eps
Guide,1193,A51-7,AU67,none,Cycle route location plate,17 October 2022,,,Legend : Blue (R) Background : Blue (R) and White (R) Note: The lilac coloured square indicates location of optional route symbol when used; when not used omit the lilac square reducing the height or width of the sign as appropriate.,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-7-Cycle-Route-Location-Plate.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-7-Cycle-Route-Location-Plate.png,Original EPS/Guide/A51-7-Cycle-Route-Location-Plate.eps
Guide,1192,A51-6,AU66,none,Cycle route marker – local route,17 October 2022,,,Legend : Blue (R) Background : Blue (R) and White (R) Note: The lilac coloured square indicates location of optional route symbol when used; when not used omit the lilac square reducing the height or width of the sign as appropriate.,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-6-Cycle-Route-Marker-Local-Route.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-6-Cycle-Route-Marker-Local-Route.png,Original EPS/Guide/A51-6-Cycle-Route-Marker-Local-Route.eps
Guide,1195,A51-9,AU69,none,Cycle route network map,17 October 2022,,,Legend : Blue (R) Background : Blue (R) and White (R) Note: The lilac coloured square indicates location of optional route symbol when used; when not used omit the lilac square reducing the height or width of the sign as appropriate.,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-9-Cycle-Route-Network-Map.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A51-9-Cycle-Route-Network-Map.png,Original EPS/Guide/A51-9-Cycle-Route-Network-Map.eps
