code,name,family,file,size,notes,source
R4-10,RUNAWAY VEHICLES ONLY,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/RUNAWAY_VEHICLES_ONLY_R4-10.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=79
R4-11,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLE_MAY_USE_FULL_LANE_R4-11.svg (was: scale from the drawing's overall width dimension (30.0 in)),Original PDFs/shsd-2012-section1.pdf#page=80
R4-12,,Regulatory Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/SLOW_VEHICLES_WITH_XX_OR_MORE_FOLLOWING_VEHICLES_MUST_USE_TURN_OUT_R4-12.svg (was: size 1.75 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section1.pdf#page=81
R4-13,SLOW VEHICLES MUST USE TURN-OUT AHEAD,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/SLOW_VEHICLES_MUST_USE_TURN_OUT_AHEAD_R4-13.svg (was: scale from the drawing's overall width dimension (42.0 in)),Original PDFs/shsd-2012-section1.pdf#page=82
R4-14,TEXAS,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/SLOW_VEHICLES_MUST_TURN_OUT_R4-14.svg (was: scale from the drawing's overall width dimension (7.866 in)),Original PDFs/shsd-2012-section1.pdf#page=83
R4-17,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DO_NOT_DRIVE_ON_SHOULDER_R4-17.svg (was: size 18 in: conventional-road row for R4-17 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=84
R4-18,DO NOT PASS ON SHOULDER,Regulatory Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/DO_NOT_PASS_ON_SHOULDER_R4-18.svg (was: size 18 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section1.pdf#page=85
R5-1,DO NOT ENTER,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DO_NOT_ENTER_R5-1.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=86
R5-1a,WRONG WAY,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/WRONG_WAY_R5-1a.svg (was: size 36 in: conventional-road row for R5-1a in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=87
R5-1TP,WRONG WAY,Regulatory Signs,WRONG_WAY_R5-1TP.svg,30.0x11.0 in,"size 30 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section1.pdf#page=87
R5-1b,WRONG WAY (with Bicycle Symbol),Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLE_WRONG_WAY_R5-1b.svg (was: scale from the drawing's overall width dimension (12.0 in)),Original PDFs/shsd-2012-section1.pdf#page=88
R5-2,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_TRUCKS_R5-2.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=89
R5-2a,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_TRUCKS_R5-2a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=90
R5-3,NO MOTOR VEHICLES,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_MOTOR_VEHICLES_R5-3.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=91
R5-4,NO COMMERCIAL VEHICLES,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_COMMERCIAL_VEHICLES_R5-4.svg (was: size 24 in: conventional-road row for R5-4 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=92
R5-4aT,NO ENGINE BRAKE BY CITY ORDINANCE,Regulatory Signs,NO_ENGINE_BRAKE_BY_CITY_ORDINANCE_R5-4aT.svg,36.0x48.4 in,scale from the drawing's overall width dimension (36.0 in),Original PDFs/shsd-2012-section1.pdf#page=93
R5-5,NO VEHICLES WITH LUGS,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_VEHICLES_WITH_LUGS_R5-5.svg (was: size 24 in: conventional-road row for R5-5 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=94
R5-6,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_BICYCLES_R5-6.svg (was: size 24 in: conventional-road row for R5-6 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=95
R5-7,NO NON-MOTORIZED TRAFFIC,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_NON_MOTORIZED_TRAFFIC_R5-7.svg (was: size 30 in: conventional-road row for R5-7 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=96
R5-8,NO MOTOR-DRIVEN CYCLES,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_MOTOR_DRIVEN_CYCLES_R5-8.svg (was: size 30 in: conventional-road row for R5-8 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=97
R5-10a,NO PEDESTRIANS BICYCLES MOTOR - DRIVEN CYCLES,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_PEDESTRIANS_BICYCLES_R5-10a.svg (was: scale from the drawing's overall width dimension (30.0 in)),Original PDFs/shsd-2012-section1.pdf#page=98
R5-10b,NO PEDESTRIANS OR BICYCLES,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_PEDESTRIANS_OR_BICYCLES_R5-10b.svg (was: scale from the drawing's overall width dimension (30.0 in)),Original PDFs/shsd-2012-section1.pdf#page=99
R5-10c,NO PEDESTRIANS,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_PEDESTRIANS_R5-10c.svg (was: scale from the drawing's overall width dimension (24.0 in)),Original PDFs/shsd-2012-section1.pdf#page=99
R5-11T,FOR OFFICIAL OR EMERGENCY VEHICLE USE ONLY,Regulatory Signs,FOR_OFFICIAL_OR_EMERGENCY_VEHICLE_USE_ONLY_R5-11T.svg,30.0x30.0 in,size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check,Original PDFs/shsd-2012-section1.pdf#page=100
R6-1L,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ONE_WAY_R6-1L.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=101
R6-1R,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ONE_WAY_R6-1R.svg (was: size 36 in: conventional-road row for R6-1 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=101
R6-2R,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ONE_WAY_R6-2R.svg (was: size 24 in: conventional-road row for R6-2 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=102
R6-2L,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ONE_WAY_R6-2L.svg (was: scaled from the dimensioned R6-2R drawing (thumbnail)),Original PDFs/shsd-2012-section1.pdf#page=102
R6-3,DIVIDED HIGHWAY (with Symbol),Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DIVIDED_HIGHWAY_CROSSING_R6-3.svg (was: size 30 in: conventional-road row for R6-3 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=103
R6-3a,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DIVIDED_HIGHWAY_CROSSING_R6-3a.svg (was: size 30 in: conventional-road row for R6-3a in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=104
R6-5P,CL SIGN,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ROUNDABOUT_CIRCULATION_PLAQUE_R6-5P.svg (was: scale from the drawing's overall width dimension (30.0 in)),Original PDFs/shsd-2012-section1.pdf#page=106
R6-6,BEGIN ONE WAY,Regulatory Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/BEGIN_ONE_WAY_R6-6.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section1.pdf#page=107
R6-7,END ONE WAY,Regulatory Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/END_ONE_WAY_R6-7.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section1.pdf#page=108
"R7-1L(R,DBL)",,Parking Signs,SIGN_R7-1LR-DBL.svg,16.8x25.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section1.pdf#page=109
"R7-2aR(L,DBL)",,Parking Signs,SIGN_R7-2aRL-DBL.svg,16.8x25.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section1.pdf#page=109
R7-2,,Parking Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_PARKING_PART_TIME_R7-2.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=109
"R7-4DBL(L,R)",,Parking Signs,SIGN_R7-4DBLL-R.svg,16.8x25.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section1.pdf#page=110
"R7-3DBL(L,R)",,Parking Signs,SIGN_R7-3DBLL-R.svg,16.8x25.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section1.pdf#page=110
"R7-7DBL(L,R)",,Parking Signs,SIGN_R7-7DBLL-R.svg,12.0x18.2 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=111
"R7-6DBL(L,R)",,Parking Signs,SIGN_R7-6DBLL-R.svg,12.0x18.4 in,"no dimension of its own; drawn to the same size as R7-7DBL (L,R) on the sheet — check",Original PDFs/shsd-2012-section1.pdf#page=111
"R7-5DBL(L,R)",,Parking Signs,SIGN_R7-5DBLL-R.svg,12.0x18.4 in,"no dimension of its own; drawn to the same size as R7-7DBL (L,R) on the sheet — check",Original PDFs/shsd-2012-section1.pdf#page=111
R7-8T,RESERVED PARKING (HC Symbol),Parking Signs,RESERVED_PARKING_HC_SYMBOL_R7-8T.svg,12.0x18.4 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=112
R7-8P,,Parking Signs,SIGN_R7-8P.svg,12.0x15.5 in,"size 12 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check; 31 legend glyph(s) outlined from the sheet's embedded font(s)",Original PDFs/shsd-2012-section1.pdf#page=113
R7-8aPT,VIOLATORS SUBJECT TO FINE AND TOWING (Plaque),Parking Signs,VIOLATORS_SUBJECT_TO_FINE_AND_TOWING_PLAQUE_R7-8aPT.svg,18.0x8.6 in,scale from the drawing's overall width dimension (18.0 in),Original PDFs/shsd-2012-section1.pdf#page=113
R7-9,NO PARKING BIKE LANE,Parking Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_PARKING_BIKE_LANE_R7-9.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=114
R7-9a,,Parking Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_PARKING_BIKE_LANE_R7-9a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=115
R7-20,UPPER RIGHT SECTION,Parking Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/PARKING_FEE_STATION_MULTISPACE_METER_R7-20.svg (was: scale from the drawing's overall height dimension (15.375 in)),Original PDFs/shsd-2012-section1.pdf#page=117
"R7-21aR(L,DBL)",CL SIGN,Parking Signs,CL_SIGN_R7-21aRL-DBL.svg,71.6x92.7 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section1.pdf#page=118
"R7-21R(L,DBL)",Pay Parking,Parking Signs,PAY_PARKING_R7-21RL-DBL.svg,71.6x92.7 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section1.pdf#page=118
R7-22R,,Parking Signs,SIGN_R7-22R.svg,12.0x18.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=119
R7-22DBL,,Parking Signs,SIGN_R7-22DBL.svg,12.0x18.0 in,no dimension of its own; drawn to the same size as R7-22R on the sheet — check,Original PDFs/shsd-2012-section1.pdf#page=119
R7-22L,,Parking Signs,SIGN_R7-22L.svg,12.0x18.0 in,scaled from the dimensioned R7-22R drawing (thumbnail),Original PDFs/shsd-2012-section1.pdf#page=119
"R7-23aDBL(L,R)",,Parking Signs,SIGN_R7-23aDBLL-R.svg,7.8x11.6 in,scale from the drawing's overall width dimension (7.75 in),Original PDFs/shsd-2012-section1.pdf#page=120
"R7-23DBL(L,R)",,Parking Signs,SIGN_R7-23DBLL-R.svg,7.8x7.8 in,scale from the drawing's overall width dimension (7.75 in),Original PDFs/shsd-2012-section1.pdf#page=120
"R7-107aR(L,DBL)",,Parking Signs,SIGN_R7-107aRL-DBL.svg,16.0x41.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section1.pdf#page=121
"R7-107R(L,DBL)",,Parking Signs,SIGN_R7-107RL-DBL.svg,16.2x24.9 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section1.pdf#page=121
"R7-108DBL(L,R)",XX HR PARKING XXX-AM TO XXX PM),Parking Signs,XX_HR_PARKING_XXX_AM_TO_XXX_PM_R7-108DBLL-R.svg,20.9x32.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section1.pdf#page=122
R7-111R(L),NO PARKING EXCEPT ELECTRIC VEHICLES (with Arrow),Parking Signs,NO_PARKING_EXCEPT_ELECTRIC_VEHICLES_WITH_ARROW_R7-111RL.svg,12.0x18.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=123
R7-111a,UPPER LEFT SECTION,Parking Signs,UPPER_LEFT_SECTION_R7-111a.svg,12.0x18.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=124
R7-112L(R),UPPER LEFT SECTION,Parking Signs,UPPER_LEFT_SECTION_R7-112LR.svg,12.0x18.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=125
R7-112a,UPPER LEFT SECTION,Parking Signs,UPPER_LEFT_SECTION_R7-112a.svg,12.0x18.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=126
R7-112bR(L),UPPER LEFT SECTION,Parking Signs,UPPER_LEFT_SECTION_R7-112bRL.svg,12.0x21.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=127
R7-113,UPPER LEFT SECTION,Parking Signs,UPPER_LEFT_SECTION_R7-113.svg,12.0x18.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=128
R7-113bP,CL SIGN,Parking Signs,CL_SIGN_R7-113bP.svg,12.0x6.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=129
R7-113aP,CL SIGN,Parking Signs,CL_SIGN_R7-113aP.svg,12.0x6.0 in,no dimension of its own; drawn to the same size as R7-113bP on the sheet — check,Original PDFs/shsd-2012-section1.pdf#page=129
R7-114L(R),UPPER LEFT SECTION,Parking Signs,UPPER_LEFT_SECTION_R7-114LR.svg,12.0x18.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=130
R7-114a,UPPER LEFT SECTION,Parking Signs,UPPER_LEFT_SECTION_R7-114a.svg,12.0x18.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=131
R7-114bR(L),UPPER LEFT SECTION,Parking Signs,UPPER_LEFT_SECTION_R7-114bRL.svg,12.0x21.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=132
R7-200a,NO PARKING ANY TIME  (with Arrow),Parking Signs,NO_PARKING_ANY_TIME_WITH_ARROW_R7-200a.svg,12.0x30.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=134
R7-202P,,Parking Signs,SIGN_R7-202P.svg,12.0x5.6 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=135
R7-201aP,,Parking Signs,SIGN_R7-201aP.svg,12.0x5.6 in,no dimension of its own; drawn to the same size as R7-202P on the sheet — check,Original PDFs/shsd-2012-section1.pdf#page=135
R7-201P(RED),Tow Away Zone (Plaque/Symbol),Parking Signs,TOW_AWAY_ZONE_PLAQUE_SYMBOL_R7-201PRED.svg,12.0x5.6 in,no dimension of its own; drawn to the same size as R7-202P on the sheet — check,Original PDFs/shsd-2012-section1.pdf#page=135
R7-201P(BLK),,Parking Signs,SIGN_R7-201PBLK.svg,12.0x5.6 in,no dimension of its own; drawn to the same size as R7-202P on the sheet — check,Original PDFs/shsd-2012-section1.pdf#page=135
R7-202bTP(GRN),BETWEEN SIGNS,Parking Signs,BETWEEN_SIGNS_R7-202bTPGRN.svg,12.0x5.6 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=136
R7-202aTP(RED),BETWEEN SIGNS,Parking Signs,BETWEEN_SIGNS_R7-202aTPRED.svg,12.0x5.6 in,no dimension of its own; drawn to the same size as R7-202bTP (GRN) on the sheet — check,Original PDFs/shsd-2012-section1.pdf#page=136
R7-202aTP(GRN),BETWEEN SIGNS,Parking Signs,BETWEEN_SIGNS_R7-202aTPGRN.svg,12.0x5.6 in,no dimension of its own; drawn to the same size as R7-202bTP (GRN) on the sheet — check,Original PDFs/shsd-2012-section1.pdf#page=136
R7-202bTP(RED),BETWEEN SIGNS,Parking Signs,BETWEEN_SIGNS_R7-202bTPRED.svg,12.0x5.6 in,no dimension of its own; drawn to the same size as R7-202bTP (GRN) on the sheet — check,Original PDFs/shsd-2012-section1.pdf#page=136
R7-203,EMERGENCY SNOW ROUTE,Parking Signs,EMERGENCY_SNOW_ROUTE_R7-203.svg,18.0x24.3 in,"size 18 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section1.pdf#page=137
R8-1,NO PARKING ON PAVEMENT,Parking Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_PARKING_ON_PAVEMENT_R8-1.svg (was: size 24 in: conventional-road row for R8-1 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=138
R8-1bT,TEXAS,Parking Signs,TEXAS_R8-1bT.svg,31.9x39.9 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section1.pdf#page=139
R8-2,NO PARKING EXCEPT ON SHOULDER,Parking Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_PARKING_EXCEPT_ON_SHOULDER_R8-2.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=140
R8-2T,NO PARKING EXCEPT ON SHOULDER,Parking Signs,NO_PARKING_EXCEPT_ON_SHOULDER_R8-2T.svg,24.0x30.2 in,scale from the drawing's overall width dimension (24.0 in),Original PDFs/shsd-2012-section1.pdf#page=141
R8-3,NO PARKING,Parking Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_PARKING_SYMBOL_R8-3.svg (was: size 24 in: conventional-road row for R8-3 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=142
R8-3a,NO PARKING,Parking Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/NO_PARKING_R8-3a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=143
R8-3aTR,TEXAS,Parking Signs,TEXAS_R8-3aTR.svg,24.0x30.4 in,scale from the drawing's overall width dimension (24.0 in),Original PDFs/shsd-2012-section1.pdf#page=144
R8-3aTL,TEXAS,intervene/Parking Signs,TEXAS_R8-3aTL.svg,24.0x30.4 in,R8-3aTL is not drawn on the sheet and R8-3aTR carries an outlined legend that cannot be mirrored automatically,Original PDFs/shsd-2012-section1.pdf#page=144
